STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,BASE_PERIOD,REGION,BREAKDOWN,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2025-Q2,115.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2025-Q3,111.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_1_3,Q,2025-Q4,111.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2017-Q1,101.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2017-Q2,107.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2017-Q3,102.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2017-Q4,106.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2018-Q1,104.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2018-Q2,102.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2018-Q3,104.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2018-Q4,108
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2019-Q1,110.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2019-Q2,113.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2019-Q3,111.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2019-Q4,108.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q1,109.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q2,109.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q3,110.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2020-Q4,109.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q1,112.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q2,114.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q3,117
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2021-Q4,118.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q1,113.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q2,111.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q3,112.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2022-Q4,111.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q1,112.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q2,115.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q3,117.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2023-Q4,117
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q1,115.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q2,108.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q3,110.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2024-Q4,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q1,109.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q2,113.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q3,111.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2025-Q4,113.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2,Q,2026-Q1,117.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q1,108
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q2,112.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q3,108.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2017-Q4,109.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q1,105.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q2,105.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q3,104.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2018-Q4,106.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q1,107.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q2,110.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q3,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2019-Q4,111.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q1,113.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q2,112.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q3,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2020-Q4,109.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q1,112.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q2,112.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q3,117.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2021-Q4,117.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q1,112.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q2,110.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q3,112.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2022-Q4,111.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q1,111.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q2,116.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q3,114.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2023-Q4,115.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q1,115.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q2,109
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q3,110
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2024-Q4,111.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q1,109
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q2,114.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q3,112.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_1,Q,2025-Q4,115.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2017-Q1,97.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2017-Q2,106.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2017-Q3,102.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2017-Q4,106.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2018-Q1,104.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2018-Q2,102.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2018-Q3,106.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2018-Q4,108.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2019-Q1,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2019-Q2,114.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2019-Q3,112.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2019-Q4,109.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2020-Q1,109.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2020-Q2,109.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2020-Q3,111.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2020-Q4,110
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2021-Q1,113.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2021-Q2,116.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2021-Q3,118.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2021-Q4,118.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2022-Q1,114.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2022-Q2,110.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2022-Q3,113.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2022-Q4,113.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2023-Q1,113.3
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2023-Q2,117.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2023-Q3,117.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2023-Q4,118.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2024-Q1,115.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2024-Q2,108.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2024-Q3,111.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2024-Q4,112.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2025-Q1,109.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2025-Q2,114.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2025-Q3,111.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_2,Q,2025-Q4,113.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2017-Q1,102.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2017-Q2,103.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2017-Q3,98.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2017-Q4,103.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2018-Q1,102
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2018-Q2,100.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2018-Q3,102.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2018-Q4,108.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2019-Q1,110.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2019-Q2,114.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2019-Q3,111.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2019-Q4,105.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2020-Q1,106.7
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2020-Q2,106.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2020-Q3,108.5
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2020-Q4,109.4
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2021-Q1,111.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2021-Q2,114.6
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2021-Q3,115.8
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2021-Q4,119.2
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2022-Q1,114.1
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2022-Q2,111.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2022-Q3,109.9
dataflow,SSSU:DF_PRICE_CHANGE_HOUSING_MARKET(16.0.0),R,INDEX_HOUSPRICE,CORQUART_PREV_YEAR,UA00000000000000000,H_1_2_3,Q,2022-Q4,109.3
