STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,PRICE_TYPE,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,SECTOR_ECONOMY,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_115,S_1,A,2014,2519
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_115,S_1,A,2015,4380
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_115,S_1,A,2016,4333
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_115,S_1,A,2017,3717
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_115,S_1,A,2018,4229
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_115,S_1,A,2019,6555
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_115,S_1,A,2020,6060
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_115,S_1,A,2021,7201
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_115,S_1,A,2022,3372
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_115,S_1,A,2023,6146
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_115,S_1,A,2024,3981
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2010,180
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2011,90
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2012,36
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2013,0
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2014,24
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2015,15
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2016,12
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2017,18
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2018,6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2019,9
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2020,6
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2021,3
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2022,2
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2023,27
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_116,S_1,A,2024,41
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2010,51954
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2011,45439
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2012,47821
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2013,39104
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2014,34973
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2015,25846
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2016,24470
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2017,29462
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2018,31215
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2019,24396
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2020,27658
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2021,31569
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2022,23784
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2023,27318
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_117,S_1,A,2024,42116
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2010,30534
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2011,27042
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2012,30745
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2013,22068
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2014,22687
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2015,13207
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2016,12105
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2017,14623
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2018,17493
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2019,10731
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2020,9105
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2021,9696
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2022,9038
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2023,7542
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1171,S_1,A,2024,13055
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2010,144
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2011,92
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2012,298
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2013,304
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2014,246
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2015,519
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2016,449
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2017,683
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2018,437
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2019,855
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2020,336
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2021,248
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2022,55
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2023,97
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1172,S_1,A,2024,107
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2010,20179
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2011,17126
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2012,16962
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2013,17392
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2014,13322
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2015,12407
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2016,12044
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2017,14051
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2018,13907
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2019,12063
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2020,13489
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2021,16649
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2022,12836
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2023,17057
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1173,S_1,A,2024,25020
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2010,1967
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2011,1792
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2012,997
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2013,737
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2014,157
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2015,394
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2016,459
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2017,806
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2018,806
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2019,1053
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2020,4821
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2021,4976
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2022,1855
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2023,2236
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,ASSETS_TYPE,AN_1174,S_1,A,2024,3189
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2010,637904
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2011,692161
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2012,726624
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2013,665840
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2014,506178
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2015,459638
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2016,553594
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2017,642526
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2018,749120
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2019,836979
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2020,658307
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2021,719771
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2022,476097
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2023,790039
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CONST_PRICES_2021,UA00000000000000000,_T,_T,S_1,A,2024,806781
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2010,30043
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2011,28044
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2012,33048
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2013,39106
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2014,43365
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2015,55198
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2016,61201
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2017,77154
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2018,87613
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2019,91451
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2020,60124
dataflow,SSSU:DF_ANNUAL_NATIONAL_ACCOUNTS(7.0.0),R,GRS_FIX_CAP_FOR,CURR_PRICES,UA00000000000000000,ASSETS_TYPE,AN_111,S_1,A,2021,86240
