STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,BASE_PERIOD,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,NACE,COST_DIRECTION,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,Q,_T,A,2024,40774
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,Q,_T,A,2025,63872
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,R,_T,A,2019,33348
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,R,_T,A,2021,842
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,S,_T,A,2021,14647
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_AST_WERE_IN_USE,A,2015,1400741
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_AST_WERE_IN_USE,A,2016,1867403
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_AST_WERE_IN_USE,A,2017,1939768
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_AST_WERE_IN_USE,A,2018,1577030
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_AST_WERE_IN_USE,A,2019,2090894
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_AST_WERE_IN_USE,A,2020,2259516
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_AST_WERE_IN_USE,A,2021,2932179
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_AST_WERE_IN_USE,A,2022,945703
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_AST_WERE_IN_USE,A,2023,1655776
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_AST_WERE_IN_USE,A,2024,4464594
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_AST_WERE_IN_USE,A,2025,5734753
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_CREAT_NEW_AST,A,2020,17872
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_CREAT_NEW_AST,A,2021,38997
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_CREAT_NEW_AST,A,2022,40379
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_CREAT_NEW_AST,A,2023,56043
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_CREAT_NEW_AST,A,2024,76471
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,ACQST_CREAT_NEW_AST,A,2025,247797
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,IMPROV_RECON_MODRN,A,2015,41089
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,IMPROV_RECON_MODRN,A,2016,48393
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,IMPROV_RECON_MODRN,A,2017,54247
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,IMPROV_RECON_MODRN,A,2018,96055
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,IMPROV_RECON_MODRN,A,2019,139117
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,IMPROV_RECON_MODRN,A,2020,21093
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,IMPROV_RECON_MODRN,A,2021,42313
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,IMPROV_RECON_MODRN,A,2022,46610
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,IMPROV_RECON_MODRN,A,2023,30588
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,IMPROV_RECON_MODRN,A,2024,50673
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,IMPROV_RECON_MODRN,A,2025,76912
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,OVERHAUL,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2010,1182158
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2011,2270099
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2012,1755376
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2013,1018568
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2014,999273
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2015,1441830
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2016,1915796
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2017,1994015
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2018,1673085
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2019,2230011
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2020,2298481
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2021,3013489
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2022,1032692
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2023,1742407
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2024,4591738
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LAND,_T,_T,A,2025,6059462
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01,_T,A,2019,5716137
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01,_T,A,2020,4939177
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01,_T,A,2021,5487986
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01,_T,A,2022,5007838
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01,_T,A,2025,4903190
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_1,_T,A,2019,1557345
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_1,_T,A,2020,1673759
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_1,_T,A,2021,1643032
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_1,_T,A,2022,1401913
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_1,_T,A,2023,1934912
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_1,_T,A,2024,1931507
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_1,_T,A,2025,2150362
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_2,_T,A,2019,355572
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_2,_T,A,2020,253940
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_2,_T,A,2021,400736
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_2,_T,A,2022,228343
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_2,_T,A,2023,321925
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_2,_T,A,2024,142436
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_2,_T,A,2025,95021
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_3,_T,A,2019,4049
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_3,_T,A,2022,110
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_4,_T,A,2019,3765706
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_4,_T,A,2020,2964059
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_4,_T,A,2021,3419297
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_4,_T,A,2022,3351441
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_4,_T,A,2023,4493316
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_4,_T,A,2024,2741403
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_4,_T,A,2025,2518485
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_5,_T,A,2019,17245
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_5,_T,A,2020,17208
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_5,_T,A,2021,7252
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_5,_T,A,2022,12446
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_5,_T,A,2023,20808
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_5,_T,A,2025,40782
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_6,_T,A,2019,16220
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_6,_T,A,2021,16959
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_6,_T,A,2025,98540
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,01_7,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,02,_T,A,2020,300
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,02,_T,A,2021,985
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,02,_T,A,2022,3825
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,02_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,02_2,_T,A,2021,948
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,02_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,02_4,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,03,_T,A,2021,1012
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,03_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,03_2,_T,A,2021,1012
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,05,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,05_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,05_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,06,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,06_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,06_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,07,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,07_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,07_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,08,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,08_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,08_9,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,09,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,09_1,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,09_9,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10,_T,A,2019,153619
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10,_T,A,2022,89850
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10_1,_T,A,2019,152491
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10_1,_T,A,2021,142807
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10_1,_T,A,2024,78602
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10_2,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10_3,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10_4,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10_5,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10_6,_T,A,2024,1837
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10_7,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10_8,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,10_9,_T,A,,
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,11,_T,A,2019,2355
dataflow,SSSU:DF_CAPITAL_INVESTMENTS_A(3.0.1),R,CAP_INV_UAH,_Z,UA00000000000000000,ASST_TYPE,TANG_GOODS_LGTRM_BIO_ASST,11_0,_T,A,2019,2355
