STRUCTURE[;],STRUCTURE_ID,ACTION,INDICATOR,PERIOD_OF_TIME,SEX,REGION,BREAKDOWN_CATEGORY,BREAKDOWN,FREQ,TIME_PERIOD,OBS_VALUE
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP131,A,2016,36.71
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP131,A,2020,67.61
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP14,A,2016,48.85
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP14,A,2020,98.05
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP141,A,2016,23.66
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP141,A,2020,79.25
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP143,A,2016,74.61
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP143,A,2020,83.49
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP144,A,2016,28.94
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP144,A,2020,49.64
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP145,A,2016,35.95
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP145,A,2020,54.78
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP146,A,2016,77.89
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP146,A,2020,100.78
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP147,A,2016,52.94
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP147,A,2020,86.46
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP148,A,2016,177.85
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP148,A,2020,69.7
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP149,A,2016,118.06
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP149,A,2020,238.09
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP2,A,2016,46.72
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP2,A,2020,107.07
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP21,A,2016,50.13
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP21,A,2020,104.36
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP211,A,2016,48.3
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP211,A,2020,88.81
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP212,A,2016,45.17
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP212,A,2020,55.82
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP213,A,2016,76.58
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP213,A,2020,124.54
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP214,A,2016,44.59
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP214,A,2020,100.08
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP22,A,2016,32.62
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP22,A,2020,86.4
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP221,A,2016,37.13
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP221,A,2020,92.61
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP222,A,2016,31.71
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP222,A,2020,84.79
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP223,A,2016,17.55
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP223,A,2020,39.45
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP23,A,2016,46.77
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP23,A,2020,102.16
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP231,A,2016,47.78
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP231,A,2020,100.56
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP232,A,2016,48.38
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP232,A,2020,113.03
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP233,A,2016,45.05
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP233,A,2020,101.88
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP234,A,2016,46.21
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP234,A,2020,103.33
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP235,A,2016,36.13
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP235,A,2020,70.03
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP24,A,2016,50.35
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP24,A,2020,130.6
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP241,A,2016,49.76
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP241,A,2020,123.83
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP242,A,2016,61.45
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP242,A,2020,170.3
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP243,A,2016,31.11
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP243,A,2020,137.09
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP244,A,2016,50.96
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP244,A,2020,113.85
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP245,A,2016,37.57
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP245,A,2020,94.85
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP246,A,2016,30.66
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP246,A,2020,42.07
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP247,A,2016,63.52
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP248,A,2016,36.84
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP248,A,2020,126.71
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP249,A,2016,55.67
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP249,A,2020,144.98
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP3,A,2016,39.68
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP3,A,2020,89.2
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP31,A,2016,43.52
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP31,A,2020,89.77
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP311,A,2016,35.16
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP311,A,2020,77.99
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP312,A,2016,56.59
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP312,A,2020,136.52
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP313,A,2016,43.61
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP313,A,2020,84.7
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP314,A,2016,183.41
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP314,A,2020,323.92
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP315,A,2016,51.49
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP315,A,2020,92.14
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP32,A,2016,25.51
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP32,A,2020,60.76
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP321,A,2016,33.4
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP321,A,2020,50.08
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP322,A,2016,23.73
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP322,A,2020,69
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP323,A,2016,22.75
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP323,A,2020,60.81
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP324,A,,
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP33,A,2016,29.07
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP33,A,2020,65.71
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP331,A,2016,44.51
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP331,A,2020,45.54
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP332,A,2016,41.51
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP333,A,2016,45.43
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP333,A,2020,113.89
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP334,A,2016,27.72
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP334,A,2020,65.9
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP34,A,2016,41.13
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP34,A,2020,98.46
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP341,A,2016,36.55
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP341,A,2020,65.38
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP342,A,2016,29.04
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP342,A,2020,53.56
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP343,A,2016,47.88
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP343,A,2020,108.25
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP344,A,2016,35.42
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP344,A,2020,49.64
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP345,A,2016,67.6
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP345,A,2020,78.31
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP346,A,2016,11.28
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP347,A,2016,38.07
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP347,A,2020,220.9
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP348,A,2016,13.73
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP348,A,2020,90.53
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP349,A,2016,21.4
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP349,A,2020,62.32
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP35,A,2016,15.08
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP35,A,2020,63.57
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP351,A,,
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP352,A,,
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP353,A,,
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP354,A,2016,14.36
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP354,A,2020,37.55
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP355,A,,
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP356,A,2016,15.22
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP357,A,2016,22.87
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP357,A,2020,122.8
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP359,A,,
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP4,A,2016,26.02
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP4,A,2020,60.7
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP41,A,2016,23.61
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP41,A,2020,54.22
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP411,A,2016,18.6
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP411,A,2020,57.21
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP412,A,2016,22.12
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP412,A,2020,55.79
dataflow,SSSU:DF_SALARY_LEVEL_OF_EMPLOYEES(6.0.0),R,ACC_SAL_PAYM,HOUR,MALE,UA00000000000000000,PROFESSIONS,KP413,A,2016,28.84
